timestamp,app,duration_seconds,source
2026-03-15 12:37:43.007860,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:37:44.649600,[Phone] Instagram,5,phone
2026-03-15 12:37:48.009700,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:37:53.011254,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:37:58.013105,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:38:03.015026,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:38:08.016273,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:38:13.018233,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:38:18.019585,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:38:23.020954,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:38:28.022810,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:38:31.013512,[Phone] Instagram,5,phone
2026-03-15 12:38:33.025102,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:38:36.241834,[Phone] Instagram,5,phone
2026-03-15 12:38:38.027240,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:38:41.548965,[Phone] Instagram,5,phone
2026-03-15 12:38:43.029892,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:38:46.855390,[Phone] Instagram,5,phone
2026-03-15 12:38:48.031692,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:38:52.104080,[Phone] Instagram,5,phone
2026-03-15 12:38:53.033332,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:38:58.034378,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:38:59.536240,[Phone] Instagram,5,phone
2026-03-15 12:39:03.036760,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:39:04.837528,[Phone] Instagram,5,phone
2026-03-15 12:39:08.038412,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:39:10.140787,[Phone] Instagram,5,phone
2026-03-15 12:39:13.040219,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:39:15.391975,[Phone] Instagram,5,phone
2026-03-15 12:39:18.041479,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:39:20.702800,[Phone] Instagram,5,phone
2026-03-15 12:39:23.046077,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:39:25.968602,[Phone] Instagram,5,phone
2026-03-15 12:39:28.048151,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:39:31.270047,[Phone] Instagram,5,phone
2026-03-15 12:39:33.053843,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:39:36.536950,[Phone] Instagram,5,phone
2026-03-15 12:39:38.055644,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:39:41.813824,[Phone] Instagram,5,phone
2026-03-15 12:39:43.058565,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:39:47.115102,[Phone] Instagram,5,phone
2026-03-15 12:39:48.061629,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:39:52.420573,[Phone] Instagram,5,phone
2026-03-15 12:39:53.063697,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:39:57.695187,[Phone] Instagram,5,phone
2026-03-15 12:39:58.065717,x.com - Google Chrome,5,pc
2026-03-15 12:40:03.067716,(1) Explore / X - Google Chrome,5,pc
2026-03-15 12:40:05.147299,[Phone] Instagram,5,phone
2026-03-15 12:40:08.069552,(1) Explore / X - Google Chrome,5,pc
2026-03-15 12:40:10.468038,[Phone] Instagram,5,phone
2026-03-15 12:40:13.071368,(1) deni (@fiagirly) / X - Google Chrome,5,pc
2026-03-15 12:40:15.743099,[Phone] Instagram,5,phone
2026-03-15 12:40:18.073067,(1) deni (@fiagirly) / X - Google Chrome,5,pc
2026-03-15 12:40:21.033293,[Phone] Instagram,5,phone
2026-03-15 12:40:23.074793,(1) Posts with replies by deni (@fiagirly) / X - Google Chrome,5,pc
2026-03-15 12:40:26.292786,[Phone] Instagram,5,phone
2026-03-15 12:40:28.076475,(1) deni (@fiagirly) / X - Google Chrome,5,pc
2026-03-15 12:40:31.550590,[Phone] Instagram,5,phone
2026-03-15 12:40:33.078484,(1) deni (@fiagirly) / X - Google Chrome,5,pc
2026-03-15 12:40:36.857822,[Phone] Instagram,5,phone
2026-03-15 12:40:38.080412,(1) deni (@fiagirly) / X - Google Chrome,5,pc
2026-03-15 12:40:42.148646,[Phone] Instagram,5,phone
2026-03-15 12:40:43.089944,(1) deni (@fiagirly) / X - Google Chrome,5,pc
2026-03-15 12:40:47.425691,[Phone] Instagram,5,phone
2026-03-15 12:40:48.091678,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:40:52.693629,[Phone] Instagram,5,phone
2026-03-15 12:40:53.093489,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:40:57.994719,[Phone] Instagram,5,phone
2026-03-15 12:40:58.095385,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:41:03.096845,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:41:03.237412,[Phone] Instagram,5,phone
2026-03-15 12:41:08.098982,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:41:10.580866,[Phone] Instagram,5,phone
2026-03-15 12:41:13.100843,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:41:15.897915,[Phone] Instagram,5,phone
2026-03-15 12:41:18.102086,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:41:21.182855,[Phone] Instagram,5,phone
2026-03-15 12:41:23.104133,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:41:26.471642,[Phone] Instagram,5,phone
2026-03-15 12:41:28.105976,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:41:31.713904,[Phone] Instagram,5,phone
2026-03-15 12:41:33.107524,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:41:36.993387,[Phone] Instagram,5,phone
2026-03-15 12:41:38.109153,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:41:42.248909,[Phone] Instagram,5,phone
2026-03-15 12:41:43.111141,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:41:47.515954,[Phone] Instagram,5,phone
2026-03-15 12:41:48.113064,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:41:52.817170,[Phone] Instagram,5,phone
2026-03-15 12:41:53.114848,x.com - Google Chrome,5,pc
2026-03-15 12:41:58.094978,[Phone] Instagram,5,phone
2026-03-15 12:41:58.116974,(1) Home / X - Google Chrome,5,pc
2026-03-15 12:42:03.119059,(1) Home / X - Google Chrome,5,pc
2026-03-15 12:42:03.384140,[Phone] Instagram,5,phone
2026-03-15 12:42:08.120848,(1) deni (@fiagirly) / X - Google Chrome,5,pc
2026-03-15 12:42:08.748924,[Phone] Instagram,5,phone
2026-03-15 12:42:13.124165,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:42:16.088011,[Phone] Instagram,5,phone
2026-03-15 12:42:18.126694,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:42:21.305487,[Phone] Instagram,5,phone
2026-03-15 12:42:23.128652,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:42:28.130393,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:42:33.133291,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:42:38.135683,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:42:43.137870,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:42:48.139863,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:42:53.141612,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:42:58.143739,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:43:03.145974,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:43:08.148005,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:43:13.150424,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:43:18.153257,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:43:23.155129,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:43:28.158597,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:43:33.160230,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:43:38.161772,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:43:43.164904,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:43:48.167418,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:43:53.169421,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:43:58.171180,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:44:03.172738,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:44:08.174749,(1) Home / X - Google Chrome,5,pc
2026-03-15 12:44:13.176834,(1) deni (@fiagirly) / X - Google Chrome,5,pc
2026-03-15 12:44:18.179786,"(1) deni on X: ""? | Lewis Hamilton: ?Have I got overtake?? ? | Santi: ?Yes, you have.?"" / X - Google Chrome",5,pc
2026-03-15 12:44:23.181821,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:44:28.183648,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:44:33.185514,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:44:38.187605,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:44:43.189289,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:44:48.190895,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:44:53.193299,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:44:58.195205,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:45:03.197445,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:45:08.199194,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:45:13.201026,"Watch Formula 1 Race F1 HEINEKEN CHINESE GRAND PRIX 2026 Live: Mar 15, 12:30 PM, Standings, Schedule & Videos - Google Chrome",5,pc
2026-03-15 12:45:18.203761,Unknown,5,pc
2026-03-15 12:45:23.206825,Unknown,5,pc
2026-03-15 13:52:01.461330,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:52:11.136003,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:52:16.379161,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:52:19.509748,Task Switching,5,pc
2026-03-15 13:52:21.628276,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:52:24.511648,C:\Windows\System32\cmd.exe,5,pc
2026-03-15 13:52:26.887684,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:52:29.514069,C:\Windows\System32\cmd.exe - python  app.py,5,pc
2026-03-15 13:52:32.188586,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:52:34.516269,C:\Windows\System32\cmd.exe - python  app.py,5,pc
2026-03-15 13:52:37.528253,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:52:39.518388,C:\Windows\System32\cmd.exe - python  app.py,5,pc
2026-03-15 13:52:42.826723,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:52:44.522210,C:\Windows\System32\cmd.exe,5,pc
2026-03-15 13:52:48.104260,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:52:49.524779,C:\Windows\System32\cmd.exe,5,pc
2026-03-15 13:52:53.392259,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:52:54.527092,.env - WEAL Hackathon Project - Visual Studio Code,5,pc
2026-03-15 13:52:58.677374,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:52:59.528721,.env - WEAL Hackathon Project - Visual Studio Code,5,pc
2026-03-15 13:53:03.963465,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:53:04.530745,.env - WEAL Hackathon Project - Visual Studio Code,5,pc
2026-03-15 13:53:09.228027,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:53:09.532812,Jarvis - File Explorer,5,pc
2026-03-15 13:53:14.535382,Jarvis-backend - File Explorer,5,pc
2026-03-15 13:53:18.573512,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:53:19.537299,C:\Windows\System32\cmd.exe,5,pc
2026-03-15 13:53:23.868789,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:53:24.540535,C:\Windows\System32\cmd.exe,5,pc
2026-03-15 13:53:29.170429,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:53:29.543303,C:\Windows\System32\cmd.exe,5,pc
2026-03-15 13:53:34.426105,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:53:34.545694,C:\Windows\System32\cmd.exe,5,pc
2026-03-15 13:53:39.546802,C:\Windows\System32\cmd.exe,5,pc
2026-03-15 13:53:39.812557,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:53:44.549538,C:\Windows\System32\cmd.exe - pip  install google-generativeai python-dotenv,5,pc
2026-03-15 13:53:45.101176,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:53:49.551757,C:\Windows\System32\cmd.exe - pip  install google-generativeai python-dotenv,5,pc
2026-03-15 13:53:50.337812,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:53:54.554371,C:\Windows\System32\cmd.exe - pip  install google-generativeai python-dotenv,5,pc
2026-03-15 13:53:55.702067,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:53:59.557775,C:\Windows\System32\cmd.exe - pip  install google-generativeai python-dotenv,5,pc
2026-03-15 13:54:01.028155,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:54:06.335673,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:54:11.643451,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:54:16.986407,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:54:46.876228,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:54:56.355789,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:55:01.654463,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:55:03.203497,C:\Windows\System32\cmd.exe - python  tracker.py,5,pc
2026-03-15 13:55:06.947071,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:55:08.205215,C:\Windows\System32\cmd.exe,5,pc
2026-03-15 13:55:12.262004,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:55:13.207093,C:\Windows\System32\cmd.exe - python  app.py,5,pc
2026-03-15 13:55:17.523574,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:55:18.209680,C:\Windows\System32\cmd.exe - python  app.py,5,pc
2026-03-15 13:55:22.800425,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:55:23.213493,C:\Windows\System32\cmd.exe,5,pc
2026-03-15 13:55:28.061653,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:55:28.215040,Snipping Tool Overlay,5,pc
2026-03-15 13:55:33.218076,ChatGPT - Google Chrome,5,pc
2026-03-15 13:55:33.498948,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:55:38.219713,ChatGPT - Google Chrome,5,pc
2026-03-15 13:55:38.790625,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:55:43.221986,Unknown,5,pc
2026-03-15 13:55:44.077391,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:55:48.223595,C:\Windows\System32\cmd.exe,5,pc
2026-03-15 13:55:49.358251,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:55:53.226235,Pillow Installation Issue - Google Chrome,5,pc
2026-03-15 13:55:54.652833,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:55:58.228760,Pillow Installation Issue - Google Chrome,5,pc
2026-03-15 13:56:03.230577,Pillow Installation Issue - Google Chrome,5,pc
2026-03-15 13:56:04.012424,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:56:08.233034,C:\Windows\System32\cmd.exe - python  tracker.py,5,pc
2026-03-15 13:56:09.266660,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:56:13.236214,C:\Windows\System32\cmd.exe - python  -m pip install pillow,5,pc
2026-03-15 13:56:14.581375,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:56:18.238079,C:\Windows\System32\cmd.exe - python  -m pip install pillow,5,pc
2026-03-15 13:56:19.887917,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:56:23.240243,C:\Windows\System32\cmd.exe - python  -m pip install pillow,5,pc
2026-03-15 13:56:25.252794,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:56:28.242701,C:\Windows\System32\cmd.exe,5,pc
2026-03-15 13:56:30.653483,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:56:33.245305,C:\Windows\System32\cmd.exe - python  app.py,5,pc
2026-03-15 13:56:35.982139,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:56:38.247912,C:\Windows\System32\cmd.exe - python  app.py,5,pc
2026-03-15 13:56:41.339078,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:56:43.250656,C:\WINDOWS\system32\cmd.exe ,5,pc
2026-03-15 13:56:46.614154,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:56:48.252739,C:\WINDOWS\system32\cmd.exe ,5,pc
2026-03-15 13:56:52.023838,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:56:53.306153,weal - Google Chrome,5,pc
2026-03-15 13:56:57.315433,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:56:58.308227,weal - Google Chrome,5,pc
2026-03-15 13:57:02.606801,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:57:03.310020,You are signed in as weal1 - Google Chrome,5,pc
2026-03-15 13:57:08.313412,WhatsApp - Google Chrome,5,pc
2026-03-15 13:57:10.092588,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:57:13.316097,WhatsApp - Google Chrome,5,pc
2026-03-15 13:57:15.365617,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:57:18.317929,Open,5,pc
2026-03-15 13:57:20.708272,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:57:23.319834,weal - Google Chrome,5,pc
2026-03-15 13:57:26.005991,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:57:28.321376,weal - Google Chrome,5,pc
2026-03-15 13:57:31.321873,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:57:33.325043,weal - Google Chrome,5,pc
2026-03-15 13:57:36.596905,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:57:38.327710,.env - WEAL Hackathon Project - Visual Studio Code,5,pc
2026-03-15 13:57:41.876372,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:57:43.329661,WhatsApp - Google Chrome,5,pc
2026-03-15 13:57:47.156241,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:57:48.331771,WhatsApp - Google Chrome,5,pc
2026-03-15 13:57:52.445022,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:57:53.334207,WhatsApp - Google Chrome,5,pc
2026-03-15 13:57:57.733841,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:57:58.335769,weal - Google Chrome,5,pc
2026-03-15 13:58:03.037964,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:58:03.337480,.env - WEAL Hackathon Project - Visual Studio Code,5,pc
2026-03-15 13:58:08.335757,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:58:08.339835,.env - WEAL Hackathon Project - Visual Studio Code,5,pc
2026-03-15 13:58:13.341422,.env - WEAL Hackathon Project - Visual Studio Code,5,pc
2026-03-15 13:58:15.683386,[Phone] Dream11sportsguru,5,phone
